emp_id,firstname,lastname,startdate,exitdate,title,supervisor,businessunit,employeestatus,employeetype,payzone,employeeclassificationtype,terminationdescription,departmenttype,division,dob,state,jobfunctiondescription,gendercode,locationcode,racedesc,maritaldesc,performance_score,current_rating,is_active
3122,Connor,Bray,2022-01-23,2022-06-26,Production Technician I,Rachel Barr MD,SVG,Leave of Absence,Contract,Zone C,Part-Time,Professional military easy so.,Production       ,Project Management - Con,,MA,Project Manager,Female,18652,White,Single,Fully Meets,5,False
3123,Zaiden,Leblanc,2021-07-12,,Production Technician I,Michael Hays,TNS,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Splicing,,MA,Project Manager,Male,94273,Hispanic,Married,Fully Meets,4,True
3124,Taliyah,Yang,2019-01-05,2021-11-04,Production Technician I,Kristi Cox,WBL,Leave of Absence,Full-Time,Zone B,Part-Time,Star idea alone.,Production       ,Engineers,,MA,Technician,Female,97060,White,Single,Fully Meets,5,False
3125,Boston,Cochran,2020-04-07,2021-03-21,Production Technician I,Tracey Wu,PYZ,Leave of Absence,Part-Time,Zone C,Part-Time,Magazine matter a teach.,Production       ,Aerial,,MA,Laborer,Male,10433,Black,Divorced,Fully Meets,4,False
3126,Amelia,Mueller,2022-04-27,,Production Technician I,Samuel Frye,WBL,Active,Contract,Zone C,Full-Time,Active,Production       ,Project Management - Con,,MA,Coordinator,Male,35212,Black,Divorced,Fully Meets,2,True
3127,Lillianna,Hull,2022-06-14,2022-12-05,Production Technician I,Stacey Robles,NEL,Active,Part-Time,Zone A,Part-Time,Enjoy relationship page billion.,Production       ,Project Management - Con,,MA,Supervisor,Male,3213,White,Married,Fully Meets,2,False
3128,Laci,Frederick,2019-01-13,,Production Technician I,James Flynn,PL,Active,Part-Time,Zone A,Temporary,Active,Production       ,Field Operations,,MA,Technician,Female,7259,Black,Widowed,Fully Meets,2,True
3129,Jayda,Chapman,2019-06-21,,Production Technician I,Douglas Jacobson,BPC,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Underground,,MA,Laborer,Female,11631,Black,Widowed,Fully Meets,5,True
3130,Kennedy,Beard,2020-08-10,2023-01-14,Production Technician I,Scott Dawson,CCDR,Active,Part-Time,Zone A,Temporary,Read nice continue itself attack happen.,Production       ,Wireline Construction,,MA,Manager,Female,73890,Black,Widowed,Fully Meets,5,False
3131,Alma,Hanna,2021-04-13,2022-06-11,Production Technician I,Patricia Potter,SVG,Active,Contract,Zone C,Temporary,Tell its wind child more though.,Production       ,Wireline Construction,,MA,Laborer,Female,28053,Hispanic,Single,Fully Meets,2,False
3132,Ximena,Suarez,2020-04-27,2022-10-18,Production Technician I,Brian Gregory,EW,Active,Full-Time,Zone A,Full-Time,Program personal mean life source reach.,Production       ,Field Operations,,MA,Laborer,Female,12694,Asian,Divorced,Fully Meets,4,False
3133,Aydin,Dixon,2022-02-25,2022-03-02,Production Technician I,Jackie Davis,MSC,Terminated for Cause,Contract,Zone C,Part-Time,Example trip behavior himself young.,Production       ,Project Management - Con,,MA,Coordinator,Male,83481,White,Married,Fully Meets,5,False
3134,Heidi,Joyce,2018-12-06,2022-12-01,Production Technician II,Keith George,TNS,Active,Part-Time,Zone C,Full-Time,Avoid that school central member.,Production       ,Fielders,,MA,Engineer,Female,2140,Hispanic,Married,Exceeds,5,False
3135,Elle,Spears,2020-03-12,2023-06-06,Production Technician II,Jennifer Smith,BPC,Active,Part-Time,Zone A,Temporary,Food information day art PM leader.,Production       ,Project Management - Con,,MA,Administrative,Female,9790,White,Single,Fully Meets,4,False
3136,Cesar,Anderson,2022-11-16,,Production Technician II,Timothy Brown,CCDR,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Project Management - Con,,MA,Foreman,Female,52077,Hispanic,Married,Fully Meets,4,True
3137,Dean,Mckenzie,2018-12-09,2023-06-25,Production Technician II,Justin Wells,EW,Voluntarily Terminated,Contract,Zone B,Temporary,Easy film last fact discuss. Enough worker wall.,Production       ,Field Operations,,MA,Laborer,Female,50624,Other,Single,Fully Meets,2,False
3138,Isabell,Wu,2022-12-25,2023-03-08,Production Technician II,Rachel Crawford,MSC,Voluntarily Terminated,Contract,Zone A,Full-Time,Week campaign later realize magazine.,Production       ,Field Operations,,MA,Laborer,Female,83438,Black,Single,Fully Meets,4,False
3139,Kenny,Blanchard,2021-11-19,,Production Technician II,Jasmine Williamson,NEL,Active,Part-Time,Zone A,Temporary,Active,Production       ,Field Operations,,MA,Technician,Female,29416,Asian,Single,Fully Meets,4,True
3140,Evie,Beard,2022-03-01,,Production Technician I,Andrew Smith,PL,Active,Contract,Zone C,Full-Time,Active,Production       ,Catv,,MA,Laborer,Male,89284,Hispanic,Widowed,Fully Meets,5,True
3141,Aliya,Morton,2021-03-17,,Production Technician I,Jennifer Reeves,BPC,Active,Full-Time,Zone B,Temporary,Active,Production       ,Field Operations,,MA,Foreman,Male,9420,Black,Married,Exceeds,2,True
3142,Ingrid,Wilkins,2021-02-10,,Production Technician I,Theresa Foster,CCDR,Active,Full-Time,Zone B,Part-Time,Active,Production       ,General - Con,,MA,Flagger,Female,49701,White,Single,Fully Meets,4,True
3143,Morgan,Elliott,2018-09-28,,Production Technician I,Emily Carter,SVG,Active,Full-Time,Zone A,Temporary,Active,Production       ,Aerial,,MA,Lineman,Female,32652,Black,Widowed,Fully Meets,2,True
3144,Shannon,Lambert,2021-02-09,,Production Technician I,Debra Perez,EW,Active,Contract,Zone C,Part-Time,Active,Production       ,Engineers,,MA,Engineer,Male,4496,Hispanic,Married,Exceeds,2,True
3145,Prince,Petty,2020-09-27,2022-03-04,Production Technician I,James Ware,MSC,Leave of Absence,Part-Time,Zone C,Temporary,Reveal real paper peace usually fly know century.,Production       ,Field Operations,,MA,Driller,Male,59765,Asian,Divorced,Fully Meets,2,False
3146,Abril,Joseph,2018-12-16,,Production Technician I,Gregory Hall,TNS,Active,Part-Time,Zone C,Temporary,Active,Production       ,Project Management - Con,,MA,Coordinator,Female,19021,White,Widowed,Fully Meets,4,True
3147,Bobby,Levy,2023-07-17,2023-07-28,Production Technician I,Donna Yang,PYZ,Active,Contract,Zone B,Temporary,Member cost town create against decision.,Production       ,General - Sga,,MA,Engineer,Male,48709,Hispanic,Divorced,Fully Meets,5,False
3148,Gustavo,Durham,2020-05-28,2021-12-14,Production Technician I,Adrienne Barnett,WBL,Active,Full-Time,Zone C,Temporary,Draw health deal.,Production       ,Aerial,,MA,Foreman,Male,76147,White,Single,Exceeds,2,False
3149,Teagan,Stevens,2021-03-01,2023-04-05,Production Technician I,Yvonne Bush,NEL,Active,Full-Time,Zone A,Part-Time,Policy upon tend join individual direction yard.,Production       ,Field Operations,,MA,Laborer,Female,19987,Black,Single,Exceeds,2,False
3150,Neil,Patton,2022-02-12,,Production Technician I,Mark Silva,PL,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Aerial,,MA,Foreman,Female,11927,Asian,Widowed,Fully Meets,2,True
3151,Khalil,Guzman,2022-02-26,,Production Technician I,Melissa Wheeler DDS,BPC,Active,Part-Time,Zone C,Temporary,Active,Production       ,Field Operations,,MA,Engineer,Female,81158,White,Widowed,Exceeds,4,True
3152,Alaina,Mayo,2022-07-05,2022-12-28,Production Technician I,Mr. Tony Collier,CCDR,Active,Contract,Zone C,Temporary,Through would building generation pay investment.,Production       ,Field Operations,,MA,Laborer,Female,27163,Black,Widowed,Exceeds,5,False
3153,Jagger,Morgan,2019-11-29,2022-03-11,Production Technician I,Kathleen Johnson,SVG,Active,Part-Time,Zone A,Full-Time,Seven trip current difference baby.,Production       ,Field Operations,,MA,Technician,Female,96230,Other,Single,Fully Meets,4,False
3154,Donavan,Kennedy,2019-02-22,,Production Technician I,Julia Davis,EW,Active,Full-Time,Zone B,Temporary,Active,Production       ,Engineers,,MA,Engineer,Female,75205,Black,Single,Fully Meets,2,True
3155,Amy,Frederick,2020-07-16,2022-02-15,Production Technician I,Amanda Carter,MSC,Terminated for Cause,Contract,Zone B,Temporary,Interest sit production sit director think.,Production       ,General - Con,,MA,Lineman,Male,56136,Black,Married,Fully Meets,2,False
3156,Pierce,Charles,2019-07-18,2020-02-19,Production Technician II,Jenny Ray,MSC,Voluntarily Terminated,Contract,Zone B,Part-Time,Else feel no individual.,Production       ,General - Con,,MA,Lineman,Female,65327,Black,Married,Fully Meets,5,False
3157,Deegan,Pham,2019-03-10,2021-11-16,Production Technician II,Kimberly Collier,TNS,Active,Contract,Zone A,Full-Time,Capital series something again ever.,Production       ,Billable Consultants,,MA,Engineer,Female,25266,White,Divorced,Exceeds,5,False
3158,Seth,Oneill,2023-05-30,2023-07-21,Production Technician II,Michael Hendricks,PYZ,Active,Part-Time,Zone A,Full-Time,More next spring around television million media.,Production       ,General - Sga,,MA,Director,Female,35824,Hispanic,Divorced,Exceeds,2,False
3159,Mollie,Woodward,2018-08-23,2019-06-19,Production Technician II,Lindsay White,WBL,Active,Full-Time,Zone B,Part-Time,Allow decide education consider early such.,Production       ,Field Operations,,MA,Groundman,Female,24940,Asian,Married,Fully Meets,4,False
3160,Baylee,Warner,2019-03-06,,Production Technician II,Madeline Henderson,NEL,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Splicing,,MA,Splicer,Female,69293,Other,Single,Exceeds,4,True
3161,Celeste,Allison,2023-08-01,2023-08-02,Production Technician II,Erin Maxwell,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Material thousand usually.,Production       ,General - Con,,MA,Laborer,Female,9346,Black,Divorced,Fully Meets,1,False
3162,Camryn,Clark,2020-02-24,2020-12-24,Production Technician II,Kaitlin Thomas MD,BPC,Active,Part-Time,Zone A,Temporary,Not later mission use industry family at.,Production       ,Isp,,MA,Manager,Male,57257,White,Single,Fully Meets,5,False
3163,Geovanni,Crawford,2019-09-26,,Production Technician I,Taylor Martin,PL,Active,Contract,Zone A,Full-Time,Active,Production       ,Catv,,MA,Laborer,Male,57484,Black,Married,Fully Meets,4,True
3164,Danielle,Blanchard,2022-12-07,2023-06-08,Production Technician I,Natalie Hogan,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Beat hand ready reason development else doctor.,Production       ,Field Operations,,MA,Foreman,Female,89536,Other,Married,Fully Meets,5,False
3165,Kasey,Pineda,2019-03-08,2021-02-08,Production Technician I,Kenneth Wilkinson,CCDR,Active,Part-Time,Zone C,Full-Time,Truth hope she after.,Production       ,Field Operations,,MA,Laborer,Female,38677,Black,Single,Fully Meets,2,False
3166,Kenzie,Friedman,2019-08-06,2022-07-27,Production Technician I,Michelle Beasley,SVG,Active,Part-Time,Zone A,Full-Time,Whatever up again yeah wear red.,Production       ,Field Operations,,MA,Laborer,Female,28796,White,Single,Exceeds,2,False
3167,Destinee,Mejia,2019-06-19,,Production Technician I,Karina Hampton,EW,Active,Full-Time,Zone B,Part-Time,Active,Production       ,Splicing,,MA,Lineman,Male,2156,Other,Divorced,Exceeds,4,True
3168,Deshawn,Henry,2022-02-08,2023-07-18,Production Technician I,Timothy Price,MSC,Leave of Absence,Part-Time,Zone A,Full-Time,Hot stage record listen cost against.,Production       ,Sales & Marketing,,MA,Assistant,Male,86333,Hispanic,Married,Fully Meets,2,False
3169,Cristian,Ritter,2019-06-08,2021-01-29,Production Technician I,Jade Howell,TNS,Active,Part-Time,Zone B,Part-Time,Find by campaign. Bit oil show cultural up smile.,Production       ,Aerial,,MA,Lineman,Female,17633,Other,Single,Exceeds,4,False
3170,Demarcus,Huffman,2022-01-28,2023-06-23,Production Technician I,David Harrison,PYZ,Active,Full-Time,Zone C,Full-Time,Good talk past.,Production       ,Field Operations,,MA,Technician,Male,16568,Asian,Married,Fully Meets,2,False
3171,Regina,Lopez,2020-08-26,2022-08-11,Production Technician I,Courtney Neal,WBL,Active,Part-Time,Zone A,Part-Time,Suddenly myself debate official training three.,Production       ,Engineers,,MA,Engineer,Female,44233,White,Widowed,Fully Meets,5,False
3172,Justice,Clark,2019-04-22,,Production Technician I,Elizabeth Allen,NEL,Active,Contract,Zone C,Part-Time,Active,Production       ,Shop (Fleet),,MA,Mechanic,Female,41155,Asian,Divorced,Fully Meets,4,True
3173,Tucker,Sweeney,2022-12-21,2023-05-30,Production Technician I,Gloria Vaughn,PL,Active,Contract,Zone A,Part-Time,Place hear beat.,Production       ,Billable Consultants,,MA,Engineer,Female,24597,Asian,Married,Fully Meets,1,False
3174,Roy,Pratt,2022-10-12,2023-07-03,Production Technician I,Tracy Warner,BPC,Active,Full-Time,Zone C,Part-Time,Only something seven relate leg however.,Production       ,Catv,,MA,Foreman,Female,59255,Hispanic,Single,Fully Meets,5,False
3175,Raphael,Whitney,2023-07-23,2023-08-01,Production Technician I,Richard Cox,CCDR,Active,Full-Time,Zone B,Full-Time,Foreign friend policy green.,Production       ,Fielders,,MA,Engineer,Female,97410,Asian,Single,Fully Meets,1,False
3176,Cade,Palmer,2018-12-13,2020-06-23,Production Technician I,Jessica Morgan,SVG,Active,Full-Time,Zone A,Full-Time,Minute between another local country.,Production       ,Project Management - Con,,MA,Coordinator,Female,42252,Other,Widowed,Exceeds,1,False
3177,Abel,Potts,2019-09-30,2021-06-23,Production Technician I,Lori Martin,EW,Terminated for Cause,Full-Time,Zone A,Full-Time,Six agreement take. Newspaper back land health.,Production       ,Project Management - Con,,MA,Coordinator,Female,48294,Asian,Single,Fully Meets,1,False
3178,Wayne,Leon,2020-01-24,2023-06-09,Production Technician II,Eric Lopez,MSC,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Follow arrive inside source.,Production       ,Field Operations,,MA,Administrator,Female,45258,White,Married,PIP,1,False
3179,Amya,Armstrong,2020-12-23,2021-03-17,Production Technician II,Victoria Thomas,TNS,Active,Full-Time,Zone C,Full-Time,Assume none mother note poor indeed.,Production       ,Field Operations,,MA,Lineman,Male,96822,Black,Divorced,Fully Meets,2,False
3180,Johnny,Whitehead,2019-06-07,2020-01-11,Production Technician II,Jennifer Dean,PYZ,Voluntarily Terminated,Full-Time,Zone B,Temporary,Begin person since way. Thus region happy no.,Production       ,Field Operations,,MA,Technician,Female,14828,Hispanic,Divorced,Fully Meets,4,False
3181,Antwan,Clayton,2019-12-25,2021-11-14,Production Technician II,Cameron Harris,WBL,Active,Contract,Zone C,Temporary,Safe cost bar use per both tend.,Production       ,General - Con,,MA,Foreman,Female,26328,Other,Single,Fully Meets,4,False
3182,Dexter,Preston,2023-01-26,,Production Technician II,Benjamin Cantrell,NEL,Active,Contract,Zone B,Temporary,Active,Production       ,Field Operations,,MA,Technician,Female,55287,White,Married,PIP,2,True
3183,Uriah,Guerrero,2022-11-03,2023-08-03,Production Technician II,Victor Warren,PL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Then foot not.,Production       ,Engineers,,MA,Technician,Male,40809,Other,Single,PIP,3,False
3184,Dakota,Oliver,2022-05-13,,Production Technician I,Brian Roberts,MSC,Active,Part-Time,Zone A,Full-Time,Active,Production       ,Field Operations,,MA,Tower Hand,Female,9994,Hispanic,Single,PIP,5,True
3185,Selena,Yoder,2020-09-23,2023-03-15,Production Technician I,Tina Wright,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Development second material common.,Production       ,Field Operations,,MA,Assistant,Female,91605,Other,Divorced,PIP,2,False
3186,Kaila,Flowers,2021-08-29,2022-11-08,Production Technician I,Mary Weber,PL,Active,Part-Time,Zone A,Full-Time,Believe kitchen whose true.,Production       ,Aerial,,MA,Supervisor,Female,76162,Black,Divorced,Fully Meets,2,False
3187,Dashawn,Ramirez,2022-12-13,2023-01-11,Production Technician I,Eric Riley Jr.,PYZ,Active,Contract,Zone C,Full-Time,Wide smile scene such society contain.,Production       ,Wireline Construction,,MA,Project Manager,Female,13522,Black,Single,PIP,3,False
3188,Meghan,Ray,2022-11-06,,Production Technician I,Kathy Wong,SVG,Active,Part-Time,Zone C,Part-Time,Active,Production       ,Field Operations,,MA,Laborer,Male,2956,Hispanic,Divorced,Fully Meets,4,True
3189,Jasiah,Palmer,2023-08-04,,Production Technician I,Ernest Bates,TNS,Active,Full-Time,Zone C,Temporary,Active,Production       ,Project Management - Con,,MA,Project Manager,Female,46851,Asian,Married,PIP,1,True
3190,Jaiden,Hawkins,2020-11-15,,Production Technician I,Brittany Allen,WBL,Active,Contract,Zone C,Part-Time,Active,Production       ,General - Con,,MA,Administration,Male,89125,White,Divorced,PIP,2,True
3191,Monserrat,Miranda,2022-07-06,2022-08-12,Production Technician I,Krystal Newton,BPC,Active,Part-Time,Zone A,Part-Time,Read PM learn third clearly film news.,Production       ,Technology / It,,MA,Technician,Male,29435,Black,Married,Fully Meets,2,False
3192,Johnathon,Lynch,2019-04-21,2022-01-12,Production Technician I,Alexandra Goodman,CCDR,Active,Full-Time,Zone A,Part-Time,Ball they group who.,Production       ,Aerial,,MA,Laborer,Female,26250,Black,Single,Fully Meets,3,False
3193,Dayanara,Murray,2021-08-28,,Production Technician I,Kevin Baker,EW,Active,Full-Time,Zone C,Temporary,Active,Production       ,General - Con,,MA,Laborer,Female,67626,Black,Divorced,PIP,3,True
3194,Alessandro,Sawyer,2021-03-25,,Production Technician I,Holly Mooney,MSC,Active,Contract,Zone B,Full-Time,Active,Production       ,Field Operations,,MA,Groundman,Female,46143,Asian,Divorced,Fully Meets,1,True
3195,Kaylen,Hogan,2020-07-16,2020-10-15,Production Technician I,Latasha Garrison,NEL,Active,Full-Time,Zone A,Full-Time,Tonight address serve yard race.,Production       ,General - Con,,MA,Technician,Female,70709,White,Divorced,Fully Meets,2,False
3196,Karley,Michael,2018-11-28,2021-08-14,Production Technician I,James Hawkins,PL,Active,Full-Time,Zone B,Temporary,Summer might develop TV magazine down.,Production       ,Engineers,,MA,Project Manager,Female,60139,Other,Divorced,Fully Meets,2,False
3197,Erik,Parks,2019-06-27,,Production Technician I,Kevin Mason,PYZ,Active,Contract,Zone A,Full-Time,Active,Production       ,General - Con,,MA,Lineman,Female,15469,Hispanic,Divorced,PIP,1,True
